id,State_Code,State_Name,State_ab,County,City,Place,Type,Primary,Zip_Code,Area_Code,ALand,AWater,Lat,Lon,Mean,Median,Stdev,sum_w
37024894,37,North Carolina,NC,Alamance County,Kipling,Alamance,Track,Track,27543,919,74798121,43323,35.5095866,-78.8290744,75844,73455,52088,502.465710988453
37024994,37,North Carolina,NC,Alamance County,Mills River,Alamance,Track,Track,28759,828,66373413,541829,35.3737029,-82.6145278,72117,56806,56481,461.376922243936
37025064,37,North Carolina,NC,Alamance County,Raeford,Alamance,Track,Track,28376,910,44931657,326258,35.0086867,-79.1284916,49849,39920,47651,644.442704882124
37025224,37,North Carolina,NC,Alamance County,Cullowhee,Alamance,Track,Track,28723,828,343508828,2068377,35.2756163,-83.0435492,49103,39802,36747,208.992333079537
37025234,37,North Carolina,NC,Alamance County,Kenly,Alamance,Track,Track,27542,919,158870168,15205,35.5793523,-78.155995,46769,29712,52365,287.023066918236
37025254,37,North Carolina,NC,Alamance County,Pine Level,Alamance,Track,Track,27568,919,45657913,69131,35.5132516,-78.2322791,50658,38385,41249,433.156982198296
37025264,37,North Carolina,NC,Alamance County,Smithfield,Alamance,Track,Track,27577,919,22674428,0,35.5200667,-78.3144482,48555,35611,51281,147.760707890624
37025284,37,North Carolina,NC,Alamance County,Garner,Alamance,Track,Track,27529,919,46539153,16939,35.5982128,-78.4807524,68878,300000,54695,330.657833298857
37025294,37,North Carolina,NC,Alamance County,Four Oaks,Alamance,Track,Track,27524,919,108971500,429380,35.3915132,-78.4109022,42696,35158,29890,385.992241807362
37025314,37,North Carolina,NC,Alamance County,Angier,Alamance,Track,Track,27501,919,91506876,448538,35.4768247,-78.602932,53281,41001,39183,587.776353395816
3702534,37,North Carolina,NC,Alamance County,Mt. Olive,Alamance,Track,Track,28365,919,186975897,1574127,35.0989159,-78.0856907,50485,39677,39963,1058.69913318045
37025394,37,North Carolina,NC,Alamance County,Deep Run,Alamance,Track,Track,28525,252,226965193,1093197,35.1269664,-77.7239557,53580,42414,42983,536.049523735067
370254,37,North Carolina,NC,Alamance County,Mountain City,Alamance,Track,Track,37683,423,214126813,540128,36.4748987,-81.6702693,36566,32175,26540,813.467149173599
37025524,37,North Carolina,NC,Alamance County,Mars Hill,Alamance,Track,Track,28754,828,114366566,0,35.8358414,-82.585488,57719,40942,54067,421.547566183144
37025534,37,North Carolina,NC,Alamance County,Williamston,Alamance,Track,Track,27892,252,51624183,27836,35.8202491,-77.0745071,25156,27780,14562,568.15258309831
37025914,37,North Carolina,NC,Alamance County,Mint Hill,Alamance,Track,Track,28227,980,16245941,130897,35.198852,-80.6597239,66057,50859,62452,257.118970905736
37026094,37,North Carolina,NC,Alamance County,Davidson,Alamance,Track,Track,28036,980,9590194,575767,35.4971142,-80.839622,140057,142838,86010,161.722974812794
37026114,37,North Carolina,NC,Alamance County,Spruce Pine,Alamance,Track,Track,28777,828,80378448,0,35.9435871,-82.0693827,46884,35166,37736,271.393023019333
37026134,37,North Carolina,NC,Alamance County,Badin,Alamance,Track,Track,28009,704,290548365,18268607,35.4072426,-80.0384933,55506,49131,44447,318.854353763905
37026154,37,North Carolina,NC,Alamance County,West End,Alamance,Track,Track,27376,910,214983199,2298032,35.3062122,-79.607971,73227,60111,48030,585.560891215919
37026174,37,North Carolina,NC,Alamance County,Pinehurst,Alamance,Track,Track,28370,910,45245060,234210,35.2296729,-79.4526667,37342,21627,38435,390.86781388972
37026184,37,North Carolina,NC,Alamance County,Vass,Alamance,Track,Track,28394,910,29317720,410674,35.2184432,-79.3715024,60718,44016,48290,518.581599798982
37026234,37,North Carolina,NC,Alamance County,Battleboro,Alamance,Track,Track,27809,252,168500116,153454,36.0691788,-77.8830456,90341,69967,62125,426.877990585944
37026264,37,North Carolina,NC,Alamance County,Middlesex,Alamance,Track,Track,27557,252,174602477,286306,35.847913,-78.1873634,26531,23721,19994,326.291808581785
37026374,37,North Carolina,NC,Alamance County,Carolina Beach,Alamance,Track,Track,28428,910,4790785,1252813,34.0488518,-77.8918873,67514,47773,61232,337.084902887456
37026414,37,North Carolina,NC,Alamance County,Richlands,Alamance,Track,Track,28574,910,224081905,22328,34.9195471,-77.5830391,52125,48538,40701,959.089921825766
37026434,37,North Carolina,NC,Alamance County,Camp Lejeune,Alamance,Track,Track,28547,910,269652861,56669257,34.622831,-77.3480448,0,0,0,0.0
37026504,37,North Carolina,NC,Alamance County,Carrboro,Alamance,Track,Track,27510,919,2368319,1390,35.9092743,-79.0851539,39144,33589,31231,965.442950744232
37026534,37,North Carolina,NC,Alamance County,Efland,Alamance,Track,Track,27243,919,73318616,813168,36.0981687,-79.1858431,31377,20284,28843,279.660606500475
37026544,37,North Carolina,NC,Alamance County,Saxapahaw,Alamance,Track,Track,27340,336,160123040,964685,35.9438185,-79.2194717,66268,56889,48985,312.950003049706
37026664,37,North Carolina,NC,Alamance County,Roxboro,Alamance,Track,Track,27574,336,256783965,11038227,36.4313601,-78.8622057,58983,49601,51225,532.579343023439
37026684,37,North Carolina,NC,Alamance County,Hurdle Mills,Alamance,Track,Track,27541,336,140771570,525155,36.3318305,-79.0691828,50265,41522,36284,456.555536905623
37026754,37,North Carolina,NC,Alamance County,Ayden,Alamance,Track,Track,28513,252,33518136,0,35.4641875,-77.4376312,92231,74975,48790,174.552767034268
37026774,37,North Carolina,NC,Alamance County,Farmville,Alamance,Track,Track,27828,252,160254748,401727,35.6573543,-77.5829336,58838,42893,50736,374.718740497872
37026784,37,North Carolina,NC,Alamance County,Mill Spring,Alamance,Track,Track,28756,828,123130527,22750,35.253423,-82.0364074,60027,45843,54528,462.085260105834
37026794,37,North Carolina,NC,Alamance County,Tryon,Alamance,Track,Track,28782,828,45288316,95018,35.2124777,-82.2805371,66782,51123,58723,439.243383410854
37026834,37,North Carolina,NC,Alamance County,Ramseur,Alamance,Track,Track,27316,336,218468075,224190,35.6178904,-79.6129038,49920,41931,41187,393.35300208135
37026864,37,North Carolina,NC,Alamance County,Randleman,Alamance,Track,Track,27317,336,35797391,1829227,35.8048418,-79.8004252,50526,38130,35695,834.440226360723
37026894,37,North Carolina,NC,Alamance County,Rockingham,Alamance,Track,Track,28380,910,19303191,259267,34.962001,-79.7311768,48653,28911,47950,337.057935752535
37026924,37,North Carolina,NC,Alamance County,Saint Pauls,Alamance,Track,Track,28384,910,83144750,178386,34.8178866,-79.0088383,42936,33628,31456,467.25231909179
37027014,37,North Carolina,NC,Alamance County,Ruffin,Alamance,Track,Track,27326,336,99212167,429753,36.4335225,-79.5558505,47900,44715,41596,250.919933579885
37027024,37,North Carolina,NC,Alamance County,Eden,Alamance,Track,Track,27288,336,21449965,173157,36.5249183,-79.7607269,28928,21151,25258,343.747447116875
37027044,37,North Carolina,NC,Alamance County,Mayodan,Alamance,Track,Track,27027,336,12706326,163682,36.4239889,-79.9470993,34153,22310,30127,365.719988537765
37027144,37,North Carolina,NC,Alamance County,China Grove,Alamance,Track,Track,28023,704,30467830,243169,35.5157551,-80.5705368,45493,300000,22014,281.927805859483
37027154,37,North Carolina,NC,Alamance County,Landis,Alamance,Track,Track,28088,704,23388146,414696,35.548747,-80.6241338,56337,47803,40121,439.252529922059
37027174,37,North Carolina,NC,Alamance County,Bostic,Alamance,Track,Track,28018,828,437134033,332766,35.4939658,-81.8104656,49535,37075,36762,539.218058706441
37027184,37,North Carolina,NC,Alamance County,Lake Lure,Alamance,Track,Track,28746,828,164227918,3284171,35.4452185,-82.1817082,68540,46185,67747,149.09290528526
37027194,37,North Carolina,NC,Alamance County,Spindale,Alamance,Track,Track,28160,828,16982190,0,35.3655497,-81.9191853,29984,22103,23260,528.261432639226
37027214,37,North Carolina,NC,Alamance County,Ellenboro,Alamance,Track,Track,28040,828,111751343,74779,35.3550665,-81.7608477,36660,26021,37266,316.686526905319
37027234,37,North Carolina,NC,Alamance County,Newton Grove,Alamance,Track,Track,28366,910,301773494,1153753,35.1864172,-78.3994908,53847,43094,49871,486.180223941712
37027344,37,North Carolina,NC,Alamance County,Sandy Ridge,Alamance,Track,Track,27046,336,281771414,1173640,36.4391024,-80.0943673,41855,34304,38505,499.14663345596
37027374,37,North Carolina,NC,Alamance County,Pilot Mountain,Alamance,Track,Track,27041,336,54842345,70886,36.521172,-80.4749297,40605,28167,34239,492.054966244724
37027414,37,North Carolina,NC,Alamance County,Elkin,Alamance,Track,Track,28621,336,22227880,302613,36.2700923,-80.8561547,71109,300000,57206,169.926215132873
37027424,37,North Carolina,NC,Alamance County,Dobson,Alamance,Track,Track,27017,336,82547889,898738,36.3136618,-80.7450269,32108,22956,30799,453.050264515156
37027444,37,North Carolina,NC,Alamance County,Bryson City,Alamance,Track,Track,28713,828,861382550,17070953,35.5109919,-83.5202504,0,0,0,0.0
37027454,37,North Carolina,NC,Alamance County,Brevard,Alamance,Track,Track,28712,828,27913264,2053,35.2167373,-82.7340937,46302,44855,34207,298.048764434486
37027504,37,North Carolina,NC,Alamance County,Stallings,Alamance,Track,Track,28104,704,11185988,84760,35.0978163,-80.6466285,76552,64614,50890,487.877737146492
37027544,37,North Carolina,NC,Alamance County,Marshville,Alamance,Track,Track,28103,704,137637512,1732915,34.9688372,-80.3330504,55420,43128,36781,237.258541476392
37027784,37,North Carolina,NC,Alamance County,Fuquay-varina,Alamance,Track,Track,27526,919,23659875,36795,35.5663884,-78.8049609,66882,56207,55171,794.830596095642
37028074,37,North Carolina,NC,Alamance County,Norlina,Alamance,Track,Track,27563,252,256900067,4605166,36.4691049,-78.2169976,36644,19938,38046,203.327886286344
37028084,37,North Carolina,NC,Alamance County,Roper,Alamance,Track,Track,27970,252,331320298,122557687,35.9159927,-76.5174641,59243,300000,32746,220.592863522522
37028204,37,North Carolina,NC,Alamance County,Ronda,Alamance,Track,Track,28670,336,150353737,526082,36.2668555,-80.9498389,42629,21509,46538,189.422560527417
37028244,37,North Carolina,NC,Alamance County,Moravian Falls,Alamance,Track,Track,28654,336,68652799,12199,36.0846407,-81.1540114,73987,49131,73613,662.546780515221
37028294,37,North Carolina,NC,Alamance County,Elm City,Alamance,Track,Track,27822,252,118388343,344724,35.7303191,-77.8038149,55806,45816,48450,201.960045273571
3702924,37,North Carolina,NC,Alamance County,Pleasant Garden,Alamance,Track,Track,27313,336,33844595,271572,35.9855214,-79.7709128,54916,46183,45363,1614.08535942152
3702964,37,North Carolina,NC,Alamance County,Olivia,Alamance,Track,Track,28368,919,93590108,558344,35.3633258,-79.0422287,50021,37387,42265,872.600652830895
3702984,37,North Carolina,NC,Alamance County,Cosby,Alamance,Track,Track,37722,423,247811304,0,35.6629748,-83.1366644,0,0,0,0.0
3801422,38,North Dakota,ND,Morton County,New Salem,Almont city,City,place,58563,701,6828432,0,46.728415,-101.501892,57864,55890,39007,32.7984696997485
3801432,38,North Dakota,ND,McKenzie County,Watford City,Arnegard city,City,place,58854,701,658247,0,47.808394,-103.438747,79036,64116,58853,16.0642652654076
3801442,38,North Dakota,ND,Pembina County,Neche,Bathgate city,City,place,58265,701,699318,0,48.880317,-97.473822,52444,47256,36735,16.0663353232126
3801452,38,North Dakota,ND,Towner County,Cando,Bisbee city,City,place,58324,701,678582,0,48.626328,-99.378779,65779,59386,55386,40.7980494565008
3801462,38,North Dakota,ND,Ramsey County,Lakota,Brocket city,City,place,58344,701,2006506,8094,48.210813,-98.355405,66376,57637,40940,19.0659159657489
3801472,38,North Dakota,ND,Cavalier County,Munich,Calvin city,City,place,58352,701,561295,0,48.851823,-98.938068,162984,300000,56299,0.466589330773231
3801482,38,North Dakota,ND,Sargent County,Lidgerwood,Cayuga city,City,place,58053,701,2554990,0,46.076084,-97.384439,56382,29536,68848,15.0658773294932
3801492,38,North Dakota,ND,Walsh County,Fordville,Conway city,City,place,58231,701,567604,0,48.234446,-97.675183,13982,8188,14389,3.9996
3801502,38,North Dakota,ND,McHenry County,Glenburn,Deering city,City,place,58740,701,191611,0,48.395759,-101.049545,63878,67437,37616,23.9312794839925
3801512,38,North Dakota,ND,McHenry County,Drake,Drake city,City,place,58736,701,5098613,122737,47.922691,-100.37442,45325,31641,45406,118.595062546542
3801522,38,North Dakota,ND,Ramsey County,Edmore,Edmore city,City,place,58330,701,691326,0,48.412206,-98.453178,48947,23524,56715,62.3980159379689
3801532,38,North Dakota,ND,Williams County,Ray,Epping city,City,place,58849,701,973030,0,48.281644,-103.357824,91570,300000,79446,20.9325359532587
3801542,38,North Dakota,ND,Burke County,Lignite,Flaxton city,City,place,58752,701,733272,641,48.897226,-102.393037,68296,57142,47517,12.6324508594038
3801552,38,North Dakota,ND,Ward County,Des Lacs,Foxholm,CDP,place,58733,701,2484746,0,48.365415,-101.57212,56217,66325,26451,14.1318719504324
3801572,38,North Dakota,ND,Grand Forks County,Grand Forks,Grand Forks city,City,place,58203,701,69852722,488150,47.921291,-97.08933,61129,46144,55410,14390.3419581122
3801602,38,North Dakota,ND,Adams County,Hettinger,Hettinger city,City,place,58639,701,2202848,36434,46.003521,-102.634613,74533,56109,63389,309.620764743683
3801612,38,North Dakota,ND,LaMoure County,Gackle,Jud city,City,place,58442,701,644232,0,46.525858,-98.897754,39071,27372,35954,23.9991882016975
3801622,38,North Dakota,ND,LaMoure County,Kulm,Kulm city,City,place,58456,701,994443,0,46.302247,-98.946635,52353,44633,40123,110.763150027342
3801632,38,North Dakota,ND,Barnes County,Wimbledon,Leal city,City,place,58492,701,356465,0,47.10495,-98.31539,63411,300000,38685,7.99983999359974
3801652,38,North Dakota,ND,Nelson County,Mcville,McVille city,City,place,58254,701,3730348,167887,47.765116,-98.175442,52532,46176,40687,124.694846871451
3801662,38,North Dakota,ND,Slope County,Marmarth,Marmarth city,City,place,58643,701,6481934,61049,46.301303,-103.934674,34980,22023,28783,52.7974341310652
3801672,38,North Dakota,ND,Sargent County,Milnor,Milnor city,City,place,58060,701,2434156,173490,46.26171,-97.457067,63979,57295,38339,155.592162698745
3801682,38,North Dakota,ND,Hettinger County,Mott,Mott city,City,place,58646,701,2321922,0,46.374122,-102.31969,58251,46383,51228,225.825712163173
3801702,38,North Dakota,ND,Benson County,Oberon,Oberon city,City,place,58357,701,883771,7616,47.924003,-99.206431,44501,39990,32466,43.03239128176
3801722,38,North Dakota,ND,Sioux County,Selfridge,Porcupine,CDP,place,58568,701,523067,0,46.221838,-101.100104,42318,43023,32072,29.5983884082757
3801732,38,North Dakota,ND,Cass County,Fargo,Reile's Acres city,City,place,58102,701,1253740,0,46.926913,-96.866485,136797,129656,55532,29.729582099076
3801782,38,North Dakota,ND,Grand Forks County,Thompson,Thompson city,City,place,58278,701,1184384,12135,47.774613,-97.104356,94537,89760,50796,135.856436167591
3801812,38,North Dakota,ND,Bottineau County,Bottineau,Willow City city,City,place,58318,701,1178031,0,48.60449,-100.293273,51612,49313,32396,61.6304085573399
3802104,38,North Dakota,ND,Adams County,Edgeley,Bucyrus city,Track,Track,58433,701,2045304469,7055781,46.464023,-98.6790608,67227,54233,59408,662.399978862566
3802114,38,North Dakota,ND,Adams County,Garrison,Bucyrus city,Track,Track,58540,701,3859817252,482768002,47.6958856,-101.4324873,62734,49966,49334,1444.00254824448
3802124,38,North Dakota,ND,Adams County,New Town,Bucyrus city,Track,Track,58763,701,398452114,154887840,47.887414,-102.4662993,74129,59954,61790,471.500090827922
3802134,38,North Dakota,ND,Adams County,Rugby,Bucyrus city,Track,Track,58368,701,1588317810,94125533,48.1159478,-100.0315558,52711,41813,41206,823.496022042555
380214,38,North Dakota,ND,Adams County,Bowman,Bucyrus city,Track,Track,58623,701,36633293,21197,46.2009225,-103.3945543,71890,61542,56183,454.607865151008
3802144,38,North Dakota,ND,Adams County,Wahpeton,Bucyrus city,Track,Track,58075,701,15291579,324402,46.3057623,-96.6169617,63978,48236,50803,907.296393655882
3802154,38,North Dakota,ND,Adams County,Mcclusky,Bucyrus city,Track,Track,58463,701,2518458052,86143151,47.5813594,-100.3309858,63948,48196,56166,403.846322465038
3802164,38,North Dakota,ND,Adams County,Dickinson,Bucyrus city,Track,Track,58601,701,1293818297,6010264,46.8141906,-102.7363668,99188,87768,63399,484.535072603375
3802184,38,North Dakota,ND,Adams County,Minot,Bucyrus city,Track,Track,58701,701,2077744,0,48.2316372,-101.2911733,44699,30169,44278,1121.51767824076
3802194,38,North Dakota,ND,Adams County,Kenmare,Bucyrus city,Track,Track,58746,701,1232982112,26198016,48.5329282,-101.901156,71415,57386,55544,400.945870434585
3802214,38,North Dakota,ND,Adams County,Valley City,Bucyrus city,Track,Track,58072,701,15722603,12647,46.9195898,-98.0216099,51630,40522,45460,366.222603528747
3802234,38,North Dakota,ND,Adams County,Belcourt,Bucyrus city,Track,Track,58316,701,2255122886,53074013,48.8022043,-100.5257167,80827,300000,48394,159.224899537392
3802354,38,North Dakota,ND,Adams County,West Fargo,Bucyrus city,Track,Track,58078,701,3318783,0,46.8567634,-96.8517675,39211,34507,24721,1221.83777115198
3802384,38,North Dakota,ND,Adams County,Casselton,Bucyrus city,Track,Track,58012,701,731551802,673896,46.9268811,-97.2311175,82054,72060,59525,237.251531825641
3802394,38,North Dakota,ND,Adams County,Kindred,Bucyrus city,Track,Track,58051,701,658294686,271931,46.7120838,-97.0846663,69339,59299,47312,149.29403639396
3802404,38,North Dakota,ND,Adams County,Ellendale,Bucyrus city,Track,Track,58436,701,2450438817,24601324,46.1083789,-98.5755244,84668,79447,47433,89.526075674975
3802414,38,North Dakota,ND,Adams County,New Rockford,Bucyrus city,Track,Track,58356,701,1632134243,36114064,47.7234355,-98.9004745,78205,62066,67325,125.959460413232
3802474,38,North Dakota,ND,Adams County,Grand Forks Af,Bucyrus city,Track,Track,58204,701,21061479,0,47.9549323,-97.3866426,66687,300000,41561,93.3635429418758
3802484,38,North Dakota,ND,Adams County,New England,Bucyrus city,Track,Track,58647,701,1520374456,1400395,46.4620206,-102.667444,63347,55304,44036,191.124717117818
3802494,38,North Dakota,ND,Adams County,Towner,Bucyrus city,Track,Track,58788,701,2805564993,50408696,48.3880609,-100.6444523,68999,62762,55887,358.647617406289
3802524,38,North Dakota,ND,Adams County,Mandan,Bucyrus city,Track,Track,58554,701,3917006,0,46.8313947,-100.8858694,82599,76713,49339,380.88251390992
3802544,38,North Dakota,ND,Adams County,Parshall,Bucyrus city,Track,Track,58770,701,528249304,1162528,47.9269275,-102.0762006,77202,67087,59772,231.917836103228
3802564,38,North Dakota,ND,Adams County,Saint Thomas,Bucyrus city,Track,Track,58276,701,856168224,2715096,48.6662851,-97.3532387,64448,54768,39194,194.059602736528
3802574,38,North Dakota,ND,Adams County,Devils Lake,Bucyrus city,Track,Track,58301,701,11802540,0,48.1000002,-98.8418643,49483,44426,39273,274.923905812145
3802594,38,North Dakota,ND,Adams County,Wyndmere,Bucyrus city,Track,Track,58081,701,977339157,145185,46.3483366,-96.9761797,86932,80934,52111,161.25461412664
3802614,38,North Dakota,ND,Adams County,Dunseith,Bucyrus city,Track,Track,58329,701,614838802,49207061,48.9102598,-99.9582925,54367,43139,43037,348.316169956213
3802624,38,North Dakota,ND,Adams County,Forman,Bucyrus city,Track,Track,58032,701,1489020552,16883306,46.0681103,-97.5504114,64738,57708,38192,172.291033499254
380264,38,North Dakota,ND,Adams County,Hunter,Bucyrus city,Track,Track,58048,701,1106771469,706567,47.1297474,-97.1444195,82395,73132,54135,440.174455015673
3802654,38,North Dakota,ND,Adams County,South Heart,Bucyrus city,Track,Track,58655,701,788611777,1815977,46.7917593,-103.0961791,81949,69619,62043,157.659784611438
3802694,38,North Dakota,ND,Adams County,Grafton,Bucyrus city,Track,Track,58237,701,15189109,680743,48.4209761,-97.3888714,52017,42645,35075,277.453955902065
3802744,38,North Dakota,ND,Adams County,Minot Afb,Bucyrus city,Track,Track,58704,701,19039003,828695,48.4193624,-101.3358687,41145,38518,19174,397.594423703606
39011552,39,Ohio,OH,Geauga County,Chardon,Aquilla,Village,place,44024,440,381946,0,41.546523,-81.173064,54572,58760,31511,69.4616695708497
39011562,39,Ohio,OH,Lawrence County,Lesage,Athalia,Village,place,25537,304,1775709,1151,38.509119,-82.309459,43377,38969,36978,91.395459019143
39011572,39,Ohio,OH,Geauga County,Chagrin Falls,Bainbridge,CDP,place,44023,440,8784757,187594,41.39597,-81.33587,107636,98759,64106,413.336178114497
39011592,39,Ohio,OH,Pike County,Beaver,Beaver,Village,place,45613,740,1010660,827,39.034989,-82.825711,36734,21950,38407,140.592688764495
39011602,39,Ohio,OH,Logan County,Bellefontaine,Bellefontaine city,City,place,43311,937,26032229,0,40.362714,-83.762996,53617,42931,45987,3640.12960429427
39011622,39,Ohio,OH,Seneca County,Bettsville,Bettsville,Village,place,44815,419,1349140,0,41.244053,-83.233878,48557,44174,36105,183.359136805824
39011632,39,Ohio,OH,Fayette County,Washington Court Hou,Bloomingburg,Village,place,43160,740,1816079,0,39.607735,-83.395477,41456,34460,32381,325.422212744636
39011642,39,Ohio,OH,Summit County,Peninsula,Boston Heights,Village,place,44264,330,17858640,2335,41.252583,-81.507668,112092,96266,74073,173.221312152136
39011672,39,Ohio,OH,Williams County,Bryan,Bryan city,City,place,43506,419,14322217,82827,41.471479,-84.548731,44482,33374,38231,2768.78905282532
39011692,39,Ohio,OH,Columbiana County,East Liverpool,Calcutta,CDP,place,43920,330,30731990,33242,40.689443,-80.549931,59636,50493,47375,884.691691145022
39011702,39,Ohio,OH,Franklin County,Canal Winchester,Canal Winchester city,City,place,43110,614,19331225,353679,39.839794,-82.81626,85162,74801,54839,1129.19932369608
39011722,39,Ohio,OH,Gallia County,Rio Grande,Centerville,Village,place,45674,740,259658,0,38.897874,-82.445775,60223,46929,43682,26.3327386551462
39011732,39,Ohio,OH,Lawrence County,Chesapeake,Chesapeake,Village,place,45619,740,1226554,222501,38.426926,-82.456167,46154,39482,35272,255.690442480297
39011752,39,Ohio,OH,Scioto County,Minford,Clarktown,CDP,place,45653,740,5293951,4273,38.850584,-82.908605,39605,33049,27234,211.794360599893
39011782,39,Ohio,OH,Putnam County,Continental,Continental,Village,place,45831,419,2305142,55201,41.099495,-84.270021,56545,46870,42958,280.59119039448
39011792,39,Ohio,OH,Crawford County,Crestline,Crestline,Village,place,44827,419,8131741,13768,40.783625,-82.745413,44758,35345,38072,1318.14805822901
39011822,39,Ohio,OH,Delaware County,Delaware,Delaware city,City,place,43015,740,49235102,315611,40.286476,-83.074864,67394,54454,51135,8083.27388512308
39011862,39,Ohio,OH,Jefferson County,Bergholz,East Springfield,CDP,place,43908,740,1062932,0,40.447388,-80.859924,61463,71351,43239,81.7919340850663
39011872,39,Ohio,OH,Hamilton County,Cleves,Elizabethtown,CDP,place,45002,513,2342451,36463,39.162654,-84.804064,50946,33622,40846,67.4313683443613
39011882,39,Ohio,OH,Hamilton County,Cincinnati,Evendale,Village,place,45241,513,12285238,0,39.250757,-84.426464,119823,105537,73356,368.974641662888
39011892,39,Ohio,OH,Cuyahoga County,Fairview Park,Fairview Park city,City,place,44126,440,12128208,0,41.441975,-81.852974,69532,54443,54866,4210.03664790053
39011932,39,Ohio,OH,Crawford County,Galion,Galion city,City,place,44833,419,19048779,46942,40.737692,-82.778987,41949,30579,33436,3238.21822655992
39011962,39,Ohio,OH,Darke County,Pitsburg,Gordon,Village,place,45358,937,426230,0,39.930267,-84.509067,59093,51914,39961,45.6313703339718
39011972,39,Ohio,OH,Muskingum County,Hopewell,Gratiot,Village,place,43746,740,348368,0,39.951496,-82.216776,46931,43781,29327,45.9644908152225
39011982,39,Ohio,OH,Seneca County,Green Springs,Green Springs,Village,place,44836,419,3126561,7073,41.257348,-83.053636,43103,30886,32962,182.228564205388
39012002,39,Ohio,OH,Pickaway County,Grove City,Harrisburg,Village,place,43123,614,399173,0,39.810707,-83.16841,0,0,0,0.0
39012012,39,Ohio,OH,Ashland County,Hayesville,Hayesville,Village,place,44838,419,1911260,6835,40.776013,-82.260162,58143,55559,33355,115.394540337445
39012032,39,Ohio,OH,Athens County,Coolville,Hockingport,CDP,place,45723,740,1103702,113554,39.193645,-81.742073,24927,35670,17075,47.9976
39012062,39,Ohio,OH,Darke County,Arcanum,Ithaca,Village,place,45304,937,80879,0,39.937737,-84.553332,45107,46876,23315,34.1988968493539
39012072,39,Ohio,OH,Wood County,Bloomdale,Jerry City,Village,place,44817,419,2606248,0,41.253686,-83.602309,52964,47704,34578,121.729114474173
39012082,39,Ohio,OH,Hardin County,Kenton,Kenton city,City,place,43326,419,13049370,243507,40.644541,-83.609951,41462,34614,33729,2435.08254452812
39012122,39,Ohio,OH,Marion County,La Rue,La Rue,Village,place,43332,740,1238118,0,40.578102,-83.382124,42186,33365,39062,207.855667588704
39012132,39,Ohio,OH,Preble County,Lewisburg,Lewisburg,Village,place,45338,937,2782051,0,39.845016,-84.53869,55421,46331,38239,384.886506268981
39012172,39,Ohio,OH,Miami County,West Milton,Ludlow Falls,Village,place,45383,937,462345,0,39.998085,-84.339197,46091,44472,27124,74.3653045834024
39012192,39,Ohio,OH,Union County,Richwood,Magnetic Springs,Village,place,43344,740,599090,28139,40.353012,-83.262933,45243,39150,33793,71.2296881044455
39012202,39,Ohio,OH,Cuyahoga County,Maple Heights,Maple Heights city,City,place,44137,216,13393037,809,41.409047,-81.562861,46186,36850,35815,6655.23678388845
39012222,39,Ohio,OH,Washington County,New Matamoras,Matamoras,Village,place,45767,740,900373,97282,39.518399,-81.07332,37783,34048,27633,314.388404699664
39012232,39,Ohio,OH,Lake County,Mentor On The Lake,Mentor-on-the-Lake city,City,place,44060,440,4178011,103377,41.715129,-81.363467,56114,44379,40742,2189.2451464132
39012262,39,Ohio,OH,Monroe County,Woodsfield,Miltonsburg,Village,place,43793,740,188312,0,39.831333,-81.164754,41405,44694,30471,20.3329066602664
39012272,39,Ohio,OH,Auglaize County,Minster,Minster,Village,place,45865,419,5106265,0,40.395722,-84.378752,75358,68473,49283,543.373840851407
39012312,39,Ohio,OH,Lucas County,Whitehouse,Neapolis,CDP,place,43571,419,1838062,0,41.490615,-83.874709,66440,300000,47420,86.2307200739905
39012342,39,Ohio,OH,Auglaize County,New Knoxville,New Knoxville,Village,place,45871,419,2290647,0,40.494239,-84.316403,71389,59684,49542,204.925018313791
39012362,39,Ohio,OH,Crawford County,New Washington,New Washington,Village,place,44854,419,3556986,0,40.960502,-82.854736,53681,45469,40528,281.757623779816
39012382,39,Ohio,OH,Cuyahoga County,North Randall,North Randall,Village,place,44128,216,1984577,3804,41.431796,-81.530337,33471,29652,23410,396.219234696085
39012402,39,Ohio,OH,Crawford County,Bucyrus,Oceola,CDP,place,44820,419,1298488,0,40.844087,-83.094763,26296,300000,13697,35.0
39012442,39,Ohio,OH,Stark County,Massillon,Perry Heights,CDP,place,44646,330,7414065,105589,40.798468,-81.468819,51500,43556,37524,2412.9163675942
39012452,39,Ohio,OH,Pike County,Piketon,Piketon,Village,place,45661,740,6495546,140289,39.06595,-82.997131,38379,25710,37267,567.273520871842
39012482,39,Ohio,OH,Jefferson County,Weirton,Pottery Addition,CDP,place,26062,304,2192053,641413,40.402456,-80.624412,65614,300000,43268,45.8980458948331
39012542,39,Ohio,OH,Wood County,Rossford,Rossford city,City,place,43460,419,12997089,791729,41.59789,-83.556236,64907,56710,48226,1669.66498280996
39012552,39,Ohio,OH,Clinton County,Sabina,Sabina,Village,place,45169,937,3320895,20607,39.490637,-83.633876,41275,34737,32211,700.337560909944
39012582,39,Ohio,OH,Butler County,Seven Mile,Seven Mile,Village,place,45062,513,1872098,0,39.48592,-84.552317,52549,41416,43577,226.423522097368
39012592,39,Ohio,OH,Lorain County,Sheffield Village,Sheffield,Village,place,44054,440,27824620,254460,41.456889,-82.093971,86156,71751,57806,779.926127686027
